split,dataset,fs,n_features,ensemble,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
split_7+9,7+9,shap_r80,15,Old_3,ensemble,0.643892,0.085371,0.546221,0.358885,0.048448,0.168654,0.641115
split_7+9,7+9,shap_r80,15,New_3,ensemble,0.858364,0.204734,0.735511,0.602787,0.123307,0.102543,0.397213
split_7+9,7+9,shap_r80,15,All_6,ensemble,0.817361,0.150759,0.681851,0.536585,0.087699,0.133556,0.463415
split_7+9,7+9,shap_r80,15,Old_under_New_under,ensemble,0.811125,0.181818,0.65475,0.470383,0.112688,0.08862,0.529617
split_7+9,7+9,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.802649,0.136293,0.709013,0.609756,0.076721,0.175573,0.390244
split_8+8,8+8,no_fs,19,Old,under,0.643759,0.082015,0.465244,0.243902,0.049296,0.112547,0.756098
split_8+8,8+8,no_fs,19,New,under,0.843779,0.217976,0.702214,0.536585,0.136767,0.081034,0.463415
split_8+8,8+8,no_fs,19,Old,over,0.63266,0.073348,0.531508,0.351916,0.04094,0.197249,0.648084
split_8+8,8+8,no_fs,19,New,over,0.805333,0.164456,0.689274,0.54007,0.096996,0.1203,0.45993
split_8+8,8+8,no_fs,19,Old,hybrid,0.698133,0.099117,0.550915,0.351916,0.057681,0.137557,0.648084
split_8+8,8+8,no_fs,19,New,hybrid,0.832584,0.212474,0.70305,0.54007,0.132253,0.084785,0.45993
split_8+8,8+8,no_fs,19,Old_3,ensemble,0.68523,0.09465,0.527953,0.320557,0.055522,0.130471,0.679443
split_8+8,8+8,no_fs,19,New_3,ensemble,0.851475,0.192102,0.74405,0.627178,0.113422,0.117299,0.372822
split_8+8,8+8,no_fs,19,All_6,ensemble,0.822611,0.167359,0.663178,0.491289,0.100858,0.104794,0.508711
split_8+8,8+8,no_fs,19,Old_under_New_under,ensemble,0.816272,0.172374,0.684468,0.526132,0.103072,0.109546,0.473868
split_8+8,8+8,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.807631,0.152406,0.712112,0.595819,0.087379,0.148895,0.404181
split_8+8,8+8,shap_r50,9,Old,under,0.651591,0.104317,0.434935,0.202091,0.070303,0.063943,0.797909
split_8+8,8+8,shap_r50,9,New,under,0.858582,0.178302,0.753843,0.658537,0.10311,0.137057,0.341463
split_8+8,8+8,shap_r50,9,Old,over,0.619142,0.08609,0.529762,0.33101,0.049479,0.152147,0.66899
split_8+8,8+8,shap_r50,9,New,over,0.820835,0.159965,0.732316,0.630662,0.091599,0.149646,0.369338
split_8+8,8+8,shap_r50,9,Old,hybrid,0.662435,0.102621,0.531761,0.320557,0.061089,0.117882,0.679443
split_8+8,8+8,shap_r50,9,New,hybrid,0.845392,0.206897,0.726855,0.585366,0.125654,0.097457,0.414634
split_8+8,8+8,shap_r50,9,Old_3,ensemble,0.666179,0.108765,0.560255,0.358885,0.064095,0.125386,0.641115
split_8+8,8+8,shap_r50,9,New_3,ensemble,0.860387,0.233803,0.729225,0.578397,0.146514,0.080617,0.421603
split_8+8,8+8,shap_r50,9,All_6,ensemble,0.820961,0.177275,0.682113,0.519164,0.106887,0.103793,0.480836
split_8+8,8+8,shap_r50,9,Old_under_New_under,ensemble,0.822948,0.182553,0.701071,0.550523,0.109418,0.107211,0.449477
split_8+8,8+8,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.804328,0.142574,0.720813,0.627178,0.080429,0.171571,0.372822
split_8+8,8+8,shap_r80,15,Old,under,0.653346,0.093168,0.483875,0.261324,0.056689,0.104043,0.738676
split_8+8,8+8,shap_r80,15,New,under,0.847062,0.216115,0.738545,0.602787,0.131659,0.095123,0.397213
split_8+8,8+8,shap_r80,15,Old,over,0.649192,0.08502,0.503508,0.292683,0.049734,0.133806,0.707317
split_8+8,8+8,shap_r80,15,New,over,0.81434,0.187838,0.664653,0.484321,0.116513,0.08787,0.515679
split_8+8,8+8,shap_r80,15,Old,hybrid,0.696161,0.112038,0.540473,0.327526,0.067577,0.108128,0.672474
split_8+8,8+8,shap_r80,15,New,hybrid,0.851768,0.208,0.729015,0.58885,0.126308,0.097457,0.41115
split_8+8,8+8,shap_r80,15,Old_3,ensemble,0.69345,0.113095,0.586287,0.397213,0.065934,0.134639,0.602787
split_8+8,8+8,shap_r80,15,New_3,ensemble,0.860128,0.211946,0.722462,0.574913,0.129921,0.092122,0.425087
split_8+8,8+8,shap_r80,15,All_6,ensemble,0.827481,0.179634,0.698261,0.547038,0.107461,0.108712,0.452962
split_8+8,8+8,shap_r80,15,Old_under_New_under,ensemble,0.815432,0.200143,0.669534,0.487805,0.125899,0.081034,0.512195
split_8+8,8+8,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.821716,0.171429,0.68223,0.522648,0.102529,0.109462,0.477352
split_9+7,9+7,no_fs,19,Old,under,0.668079,0.096751,0.461935,0.233449,0.06102,0.085952,0.766551
split_9+7,9+7,no_fs,19,New,under,0.836622,0.233589,0.668988,0.477352,0.154628,0.062443,0.522648
split_9+7,9+7,no_fs,19,Old,over,0.662176,0.091776,0.546558,0.351916,0.052769,0.151146,0.648084
split_9+7,9+7,no_fs,19,New,over,0.809206,0.174284,0.669294,0.498258,0.105613,0.100959,0.501742
split_9+7,9+7,no_fs,19,Old,hybrid,0.715616,0.11373,0.580218,0.38676,0.066667,0.129554,0.61324
split_9+7,9+7,no_fs,19,New,hybrid,0.83641,0.179684,0.732638,0.61324,0.105263,0.124719,0.38676
split_9+7,9+7,no_fs,19,Old_3,ensemble,0.70784,0.107673,0.521295,0.303136,0.065463,0.103543,0.696864
split_9+7,9+7,no_fs,19,New_3,ensemble,0.852667,0.232106,0.730821,0.581882,0.144965,0.082118,0.418118
split_9+7,9+7,no_fs,19,All_6,ensemble,0.825276,0.162637,0.675379,0.515679,0.096543,0.115465,0.484321
split_9+7,9+7,no_fs,19,Old_under_New_under,ensemble,0.807492,0.214945,0.645864,0.445993,0.141593,0.064694,0.554007
split_9+7,9+7,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.81533,0.171801,0.67255,0.505226,0.103498,0.10471,0.494774
split_9+7,9+7,shap_r50,9,Old,under,0.684377,0.114152,0.484632,0.254355,0.073589,0.076615,0.745645
split_9+7,9+7,shap_r50,9,New,under,0.86488,0.217135,0.725612,0.578397,0.133655,0.089704,0.421603
split_9+7,9+7,shap_r50,9,Old,over,0.642595,0.091422,0.499195,0.28223,0.054545,0.117049,0.71777
split_9+7,9+7,shap_r50,9,New,over,0.807593,0.173088,0.692338,0.54007,0.103059,0.112464,0.45993
split_9+7,9+7,shap_r50,9,Old,hybrid,0.676248,0.105737,0.537941,0.327526,0.063045,0.116465,0.672474
split_9+7,9+7,shap_r50,9,New,hybrid,0.856339,0.197701,0.731643,0.599303,0.118376,0.106794,0.400697
split_9+7,9+7,shap_r50,9,Old_3,ensemble,0.683929,0.109049,0.53931,0.327526,0.065414,0.111963,0.672474
split_9+7,9+7,shap_r50,9,New_3,ensemble,0.865655,0.214943,0.763413,0.651568,0.128699,0.105544,0.348432
split_9+7,9+7,shap_r50,9,All_6,ensemble,0.828173,0.185933,0.690514,0.529617,0.11276,0.099708,0.470383
split_9+7,9+7,shap_r50,9,Old_under_New_under,ensemble,0.837624,0.189006,0.693327,0.533101,0.114865,0.098291,0.466899
split_9+7,9+7,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.816857,0.153523,0.732042,0.637631,0.087268,0.159566,0.362369
split_9+7,9+7,shap_r80,15,Old,under,0.67745,0.104545,0.470209,0.240418,0.066796,0.080367,0.759582
split_9+7,9+7,shap_r80,15,New,under,0.858873,0.206543,0.713454,0.560976,0.126572,0.092622,0.439024
split_9+7,9+7,shap_r80,15,Old,over,0.665769,0.087404,0.578396,0.414634,0.048851,0.193164,0.585366
split_9+7,9+7,shap_r80,15,New,over,0.82034,0.192678,0.688366,0.522648,0.11811,0.093372,0.477352
split_9+7,9+7,shap_r80,15,Old,hybrid,0.734679,0.128958,0.588824,0.390244,0.077241,0.111546,0.609756
split_9+7,9+7,shap_r80,15,New,hybrid,0.853511,0.229098,0.743503,0.606272,0.141234,0.088203,0.393728
split_9+7,9+7,shap_r80,15,Old_3,ensemble,0.723038,0.115913,0.587669,0.397213,0.067857,0.130554,0.602787
split_9+7,9+7,shap_r80,15,New_3,ensemble,0.86947,0.201754,0.754188,0.641115,0.119714,0.112797,0.358885
split_9+7,9+7,shap_r80,15,All_6,ensemble,0.840216,0.176667,0.70105,0.554007,0.105089,0.11288,0.445993
split_9+7,9+7,shap_r80,15,Old_under_New_under,ensemble,0.819601,0.195667,0.668562,0.487805,0.122378,0.083702,0.512195
split_9+7,9+7,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.833858,0.182992,0.723292,0.592334,0.108211,0.116799,0.407666
split_10+6,10+6,no_fs,19,Old,under,0.731805,0.126768,0.607326,0.421603,0.074599,0.125135,0.578397
split_10+6,10+6,no_fs,19,New,under,0.849344,0.201595,0.74182,0.616725,0.12049,0.107712,0.383275
split_10+6,10+6,no_fs,19,Old,over,0.712485,0.105445,0.597977,0.425087,0.060187,0.158816,0.574913
split_10+6,10+6,no_fs,19,New,over,0.809391,0.178404,0.649644,0.463415,0.110465,0.089287,0.536585
split_10+6,10+6,no_fs,19,Old,hybrid,0.762398,0.131369,0.578305,0.372822,0.079732,0.10296,0.627178
split_10+6,10+6,no_fs,19,New,hybrid,0.837558,0.222054,0.688616,0.512195,0.141755,0.074198,0.487805
split_10+6,10+6,no_fs,19,Old_3,ensemble,0.766889,0.143056,0.572249,0.358885,0.089332,0.087536,0.641115
split_10+6,10+6,no_fs,19,New_3,ensemble,0.858114,0.231405,0.704821,0.536585,0.14751,0.074198,0.463415
split_10+6,10+6,no_fs,19,All_6,ensemble,0.843123,0.18914,0.697263,0.54007,0.114645,0.099792,0.45993
split_10+6,10+6,no_fs,19,Old_under_New_under,ensemble,0.828296,0.211566,0.692751,0.522648,0.132626,0.081784,0.477352
split_10+6,10+6,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.83315,0.175182,0.716917,0.585366,0.103004,0.121967,0.414634
split_10+6,10+6,shap_r50,9,Old,under,0.746072,0.151858,0.551476,0.327526,0.098843,0.071446,0.672474
split_10+6,10+6,shap_r50,9,New,under,0.86469,0.238206,0.706025,0.536585,0.153082,0.07103,0.463415
split_10+6,10+6,shap_r50,9,Old,over,0.706656,0.122137,0.586138,0.390244,0.072398,0.119633,0.609756
split_10+6,10+6,shap_r50,9,New,over,0.830852,0.201767,0.663463,0.477352,0.127918,0.077866,0.522648
split_10+6,10+6,shap_r50,9,Old,hybrid,0.74682,0.131476,0.602914,0.41115,0.078249,0.115882,0.58885
split_10+6,10+6,shap_r50,9,New,hybrid,0.859983,0.190779,0.743593,0.627178,0.1125,0.118383,0.372822
split_10+6,10+6,shap_r50,9,Old_3,ensemble,0.756026,0.140487,0.625366,0.442509,0.083498,0.116215,0.557491
split_10+6,10+6,shap_r50,9,New_3,ensemble,0.871035,0.21942,0.741222,0.606272,0.133949,0.093789,0.393728
split_10+6,10+6,shap_r50,9,All_6,ensemble,0.852463,0.198385,0.731847,0.599303,0.118867,0.106294,0.400697
split_10+6,10+6,shap_r50,9,Old_under_New_under,ensemble,0.852747,0.203586,0.740619,0.61324,0.122053,0.105544,0.38676
split_10+6,10+6,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.841721,0.179264,0.747694,0.644599,0.104108,0.132722,0.355401
split_10+6,10+6,shap_r80,15,Old,under,0.739244,0.120571,0.589806,0.397213,0.071072,0.124218,0.602787
split_10+6,10+6,shap_r80,15,New,under,0.848165,0.187182,0.749139,0.641115,0.109589,0.124635,0.358885
split_10+6,10+6,shap_r80,15,Old,over,0.711,0.096343,0.617289,0.477352,0.053578,0.201751,0.522648
split_10+6,10+6,shap_r80,15,New,over,0.811271,0.174182,0.665213,0.491289,0.105856,0.099291,0.508711
split_10+6,10+6,shap_r80,15,Old,hybrid,0.770884,0.137673,0.628365,0.449477,0.081285,0.121551,0.550523
split_10+6,10+6,shap_r80,15,New,hybrid,0.835389,0.185243,0.736429,0.616725,0.10899,0.120634,0.383275
split_10+6,10+6,shap_r80,15,Old_3,ensemble,0.766553,0.142494,0.593365,0.390244,0.08716,0.097791,0.609756
split_10+6,10+6,shap_r80,15,New_3,ensemble,0.855301,0.200343,0.737858,0.609756,0.119863,0.107128,0.390244
split_10+6,10+6,shap_r80,15,All_6,ensemble,0.838475,0.189616,0.721869,0.585366,0.113131,0.109796,0.414634
split_10+6,10+6,shap_r80,15,Old_under_New_under,ensemble,0.834861,0.178632,0.699826,0.550523,0.106613,0.110379,0.449477
split_10+6,10+6,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.832933,0.165617,0.73995,0.641115,0.09509,0.145977,0.358885
split_11+5,11+5,no_fs,19,Old,under,0.758013,0.138539,0.587554,0.383275,0.08455,0.099291,0.616725
split_11+5,11+5,no_fs,19,New,under,0.84731,0.186571,0.745518,0.634146,0.109375,0.123551,0.365854
split_11+5,11+5,no_fs,19,Old,over,0.706307,0.104645,0.567016,0.372822,0.060865,0.137641,0.627178
split_11+5,11+5,no_fs,19,New,over,0.819465,0.180202,0.688849,0.529617,0.108571,0.104043,0.470383
split_11+5,11+5,no_fs,19,Old,hybrid,0.75435,0.128449,0.636005,0.470383,0.07438,0.140058,0.529617
split_11+5,11+5,no_fs,19,New,hybrid,0.828603,0.218016,0.727728,0.581882,0.134137,0.089871,0.418118
split_11+5,11+5,no_fs,19,Old_3,ensemble,0.773349,0.140292,0.621124,0.43554,0.083612,0.114214,0.56446
split_11+5,11+5,no_fs,19,New_3,ensemble,0.854838,0.186162,0.753782,0.651568,0.108595,0.12797,0.348432
split_11+5,11+5,no_fs,19,All_6,ensemble,0.839389,0.186356,0.720821,0.585366,0.110818,0.11238,0.414634
split_11+5,11+5,no_fs,19,Old_under_New_under,ensemble,0.835401,0.215686,0.678999,0.498258,0.137632,0.074698,0.501742
split_11+5,11+5,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.821604,0.164948,0.726506,0.61324,0.09529,0.139308,0.38676
split_11+5,11+5,shap_r50,9,Old,under,0.740748,0.138242,0.543246,0.320557,0.088123,0.079366,0.679443
split_11+5,11+5,shap_r50,9,New,under,0.840585,0.17769,0.73869,0.627178,0.103508,0.129971,0.372822
split_11+5,11+5,shap_r50,9,Old,over,0.720168,0.098765,0.624402,0.487805,0.054945,0.20075,0.512195
split_11+5,11+5,shap_r50,9,New,over,0.819388,0.169171,0.685315,0.529617,0.100662,0.113214,0.470383
split_11+5,11+5,shap_r50,9,Old,hybrid,0.759849,0.135699,0.629568,0.452962,0.079804,0.124969,0.547038
split_11+5,11+5,shap_r50,9,New,hybrid,0.837868,0.194884,0.708485,0.557491,0.118081,0.099625,0.442509
split_11+5,11+5,shap_r50,9,Old_3,ensemble,0.762895,0.143374,0.562436,0.344948,0.090494,0.082951,0.655052
split_11+5,11+5,shap_r50,9,New_3,ensemble,0.8548,0.201765,0.71032,0.557491,0.123172,0.094956,0.442509
split_11+5,11+5,shap_r50,9,All_6,ensemble,0.840992,0.153846,0.735338,0.644599,0.087347,0.16115,0.355401
split_11+5,11+5,shap_r50,9,Old_under_New_under,ensemble,0.833711,0.194743,0.714136,0.567944,0.11752,0.102043,0.432056
split_11+5,11+5,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.830592,0.184196,0.709094,0.56446,0.110054,0.109212,0.43554
split_11+5,11+5,shap_r80,15,Old,under,0.754291,0.142199,0.58399,0.376307,0.087662,0.093706,0.623693
split_11+5,11+5,shap_r80,15,New,under,0.854597,0.196987,0.727784,0.592334,0.118138,0.105794,0.407666
split_11+5,11+5,shap_r80,15,Old,over,0.706468,0.109792,0.57827,0.38676,0.063977,0.13539,0.61324
split_11+5,11+5,shap_r80,15,New,over,0.822409,0.170591,0.706235,0.567944,0.100369,0.121801,0.432056
split_11+5,11+5,shap_r80,15,Old,hybrid,0.756109,0.126539,0.660383,0.519164,0.07205,0.159983,0.480836
split_11+5,11+5,shap_r80,15,New,hybrid,0.839035,0.17072,0.722192,0.599303,0.099537,0.129721,0.400697
split_11+5,11+5,shap_r80,15,Old_3,ensemble,0.766629,0.144048,0.613917,0.421603,0.086863,0.106044,0.578397
split_11+5,11+5,shap_r80,15,New_3,ensemble,0.856899,0.19843,0.740849,0.616725,0.118236,0.110046,0.383275
split_11+5,11+5,shap_r80,15,All_6,ensemble,0.839,0.1592,0.735122,0.637631,0.090954,0.15248,0.362369
split_11+5,11+5,shap_r80,15,Old_under_New_under,ensemble,0.837924,0.182784,0.726778,0.599303,0.107837,0.118633,0.400697
split_11+5,11+5,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.823071,0.163832,0.737469,0.637631,0.093991,0.147061,0.362369
split_12+4,12+4,no_fs,19,Old,under,0.742473,0.154789,0.570099,0.351916,0.099214,0.076449,0.648084
split_12+4,12+4,no_fs,19,New,under,0.849566,0.192785,0.72832,0.595819,0.114997,0.109712,0.404181
split_12+4,12+4,no_fs,19,Old,over,0.722458,0.112926,0.600517,0.421603,0.065194,0.144644,0.578397
split_12+4,12+4,no_fs,19,New,over,0.808077,0.172535,0.676731,0.512195,0.10374,0.105877,0.487805
split_12+4,12+4,no_fs,19,Old,hybrid,0.778616,0.134113,0.664728,0.519164,0.077003,0.148895,0.480836
split_12+4,12+4,no_fs,19,New,hybrid,0.838368,0.184665,0.725655,0.595819,0.109265,0.116215,0.404181
split_12+4,12+4,no_fs,19,Old_3,ensemble,0.776321,0.134241,0.644558,0.480836,0.07801,0.135973,0.519164
split_12+4,12+4,no_fs,19,New_3,ensemble,0.851662,0.192163,0.742331,0.623693,0.113579,0.116465,0.376307
split_12+4,12+4,no_fs,19,All_6,ensemble,0.838307,0.193143,0.724794,0.58885,0.115516,0.107878,0.41115
split_12+4,12+4,no_fs,19,Old_under_New_under,ensemble,0.819544,0.189857,0.679594,0.508711,0.116707,0.092122,0.491289
split_12+4,12+4,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.82964,0.160868,0.727893,0.620209,0.09242,0.145727,0.379791
split_12+4,12+4,shap_r50,9,Old,under,0.752806,0.139228,0.644909,0.477352,0.081499,0.12872,0.522648
split_12+4,12+4,shap_r50,9,New,under,0.857689,0.164197,0.771292,0.714286,0.09276,0.167153,0.285714
split_12+4,12+4,shap_r50,9,Old,over,0.710111,0.145363,0.603309,0.404181,0.088617,0.099458,0.595819
split_12+4,12+4,shap_r50,9,New,over,0.823867,0.175055,0.702358,0.557491,0.103829,0.115131,0.442509
split_12+4,12+4,shap_r50,9,Old,hybrid,0.760247,0.133877,0.597273,0.400697,0.080363,0.109712,0.599303
split_12+4,12+4,shap_r50,9,New,hybrid,0.855034,0.222865,0.7032,0.536585,0.140639,0.078449,0.463415
split_12+4,12+4,shap_r50,9,Old_3,ensemble,0.762356,0.162625,0.603378,0.397213,0.102242,0.083451,0.602787
split_12+4,12+4,shap_r50,9,New_3,ensemble,0.865283,0.227011,0.712081,0.550523,0.142986,0.07895,0.449477
split_12+4,12+4,shap_r50,9,All_6,ensemble,0.843181,0.184367,0.725553,0.595819,0.109056,0.116465,0.404181
split_12+4,12+4,shap_r50,9,Old_under_New_under,ensemble,0.834919,0.204212,0.710941,0.557491,0.125,0.093372,0.442509
split_12+4,12+4,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.837753,0.157077,0.740257,0.651568,0.089303,0.158983,0.348432
split_12+4,12+4,shap_r80,15,Old,under,0.757284,0.133333,0.592639,0.393728,0.080256,0.107962,0.606272
split_12+4,12+4,shap_r80,15,New,under,0.852197,0.174766,0.763363,0.682927,0.100204,0.146728,0.317073
split_12+4,12+4,shap_r80,15,Old,over,0.742471,0.120699,0.589862,0.397213,0.071161,0.124052,0.602787
split_12+4,12+4,shap_r80,15,New,over,0.806512,0.165612,0.668603,0.501742,0.099174,0.109045,0.498258
split_12+4,12+4,shap_r80,15,Old,hybrid,0.770692,0.157333,0.611242,0.41115,0.097279,0.091288,0.58885
split_12+4,12+4,shap_r80,15,New,hybrid,0.843626,0.199407,0.724804,0.585366,0.120172,0.102543,0.414634
split_12+4,12+4,shap_r80,15,Old_3,ensemble,0.779419,0.155141,0.634626,0.449477,0.09375,0.10396,0.550523
split_12+4,12+4,shap_r80,15,New_3,ensemble,0.850985,0.187404,0.747527,0.637631,0.109844,0.123635,0.362369
split_12+4,12+4,shap_r80,15,All_6,ensemble,0.837096,0.153846,0.733785,0.641115,0.087411,0.16015,0.358885
split_12+4,12+4,shap_r80,15,Old_under_New_under,ensemble,0.833099,0.207521,0.689842,0.519164,0.129678,0.083368,0.480836
split_12+4,12+4,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.82513,0.166667,0.723904,0.606272,0.096613,0.13564,0.393728
split_13+3,13+3,no_fs,19,Old,under,0.780664,0.151134,0.613964,0.418118,0.092237,0.098458,0.581882
split_13+3,13+3,no_fs,19,New,under,0.856262,0.187789,0.74767,0.637631,0.110108,0.123301,0.362369
split_13+3,13+3,no_fs,19,Old,over,0.745288,0.126456,0.592272,0.397213,0.075198,0.116882,0.602787
split_13+3,13+3,no_fs,19,New,over,0.808098,0.16874,0.692706,0.543554,0.099872,0.117216,0.456446
split_13+3,13+3,no_fs,19,Old,hybrid,0.787173,0.134279,0.685404,0.560976,0.076267,0.162568,0.439024
split_13+3,13+3,no_fs,19,New,hybrid,0.840215,0.184127,0.730784,0.606272,0.108546,0.119133,0.393728
split_13+3,13+3,no_fs,19,Old_3,ensemble,0.798737,0.148194,0.615261,0.421603,0.089896,0.102126,0.578397
split_13+3,13+3,no_fs,19,New_3,ensemble,0.860564,0.202082,0.719936,0.574913,0.122585,0.098458,0.425087
split_13+3,13+3,no_fs,19,All_6,ensemble,0.84835,0.162692,0.749503,0.665505,0.092673,0.155898,0.334495
split_13+3,13+3,no_fs,19,Old_under_New_under,ensemble,0.839822,0.201131,0.710156,0.557491,0.122699,0.095373,0.442509
split_13+3,13+3,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.835823,0.188119,0.726818,0.595819,0.111692,0.113381,0.404181
split_13+3,13+3,shap_r50,9,Old,under,0.771856,0.162912,0.553551,0.327526,0.10842,0.064444,0.672474
split_13+3,13+3,shap_r50,9,New,under,0.858813,0.184713,0.730991,0.606272,0.108954,0.118633,0.393728
split_13+3,13+3,shap_r50,9,Old,over,0.728897,0.127137,0.60329,0.414634,0.075079,0.122218,0.585366
split_13+3,13+3,shap_r50,9,New,over,0.821916,0.153989,0.704471,0.578397,0.088818,0.141976,0.421603
split_13+3,13+3,shap_r50,9,Old,hybrid,0.755819,0.134924,0.661576,0.512195,0.077696,0.145477,0.487805
split_13+3,13+3,shap_r50,9,New,hybrid,0.854202,0.219795,0.716529,0.560976,0.136672,0.084785,0.439024
split_13+3,13+3,shap_r50,9,Old_3,ensemble,0.773937,0.139887,0.665891,0.515679,0.080919,0.140142,0.484321
split_13+3,13+3,shap_r50,9,New_3,ensemble,0.86626,0.221507,0.738,0.599303,0.135861,0.091205,0.400697
split_13+3,13+3,shap_r50,9,All_6,ensemble,0.852024,0.18995,0.729214,0.599303,0.112861,0.112714,0.400697
split_13+3,13+3,shap_r50,9,Old_under_New_under,ensemble,0.8514,0.182697,0.723189,0.592334,0.108005,0.117049,0.407666
split_13+3,13+3,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.836483,0.157114,0.753907,0.682927,0.088768,0.167737,0.317073
split_13+3,13+3,shap_r80,15,Old,under,0.758108,0.148936,0.611089,0.414634,0.09077,0.099375,0.585366
split_13+3,13+3,shap_r80,15,New,under,0.864979,0.214984,0.723191,0.574913,0.132212,0.090288,0.425087
split_13+3,13+3,shap_r80,15,Old,over,0.745212,0.134201,0.636831,0.466899,0.078363,0.131388,0.533101
split_13+3,13+3,shap_r80,15,New,over,0.830513,0.151442,0.740025,0.658537,0.085559,0.168404,0.341463
split_13+3,13+3,shap_r80,15,Old,hybrid,0.789191,0.150637,0.635241,0.452962,0.090341,0.109129,0.547038
split_13+3,13+3,shap_r80,15,New,hybrid,0.849411,0.165031,0.74127,0.644599,0.094629,0.147561,0.355401
split_13+3,13+3,shap_r80,15,Old_3,ensemble,0.788925,0.143526,0.648681,0.480836,0.084352,0.124885,0.519164
split_13+3,13+3,shap_r80,15,New_3,ensemble,0.86978,0.181653,0.772806,0.696864,0.104439,0.142976,0.303136
split_13+3,13+3,shap_r80,15,All_6,ensemble,0.845136,0.165247,0.755478,0.675958,0.094129,0.155648,0.324042
split_13+3,13+3,shap_r80,15,Old_under_New_under,ensemble,0.831687,0.196879,0.716622,0.571429,0.118927,0.101292,0.428571
split_13+3,13+3,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.834012,0.169766,0.732001,0.620209,0.098343,0.136057,0.379791
split_14+2,14+2,no_fs,19,Old,under,0.794557,0.188139,0.55186,0.320557,0.13314,0.049937,0.679443
split_14+2,14+2,no_fs,19,New,under,0.845041,0.222371,0.726807,0.578397,0.137645,0.086703,0.421603
split_14+2,14+2,no_fs,19,Old,over,0.737781,0.108928,0.661666,0.550523,0.060444,0.204752,0.449477
split_14+2,14+2,no_fs,19,New,over,0.818055,0.146419,0.730866,0.644599,0.082589,0.171321,0.355401
split_14+2,14+2,no_fs,19,Old,hybrid,0.79381,0.164627,0.676079,0.515679,0.097948,0.113631,0.484321
split_14+2,14+2,no_fs,19,New,hybrid,0.835277,0.153028,0.737941,0.651568,0.086694,0.164235,0.348432
split_14+2,14+2,no_fs,19,Old_3,ensemble,0.804509,0.177091,0.63408,0.439024,0.110915,0.084202,0.560976
split_14+2,14+2,no_fs,19,New_3,ensemble,0.852638,0.178376,0.73727,0.623693,0.10407,0.12847,0.376307
split_14+2,14+2,no_fs,19,All_6,ensemble,0.841766,0.172093,0.744597,0.644599,0.099302,0.139892,0.355401
split_14+2,14+2,no_fs,19,Old_under_New_under,ensemble,0.83484,0.229422,0.654901,0.456446,0.153216,0.060358,0.543554
split_14+2,14+2,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.827117,0.167128,0.735789,0.630662,0.096328,0.141559,0.369338
split_14+2,14+2,shap_r50,9,Old,under,0.798918,0.169846,0.657824,0.480836,0.103139,0.100042,0.519164
split_14+2,14+2,shap_r50,9,New,under,0.868047,0.189253,0.774537,0.69338,0.109581,0.134806,0.30662
split_14+2,14+2,shap_r50,9,Old,over,0.742139,0.135338,0.639295,0.470383,0.07904,0.131138,0.529617
split_14+2,14+2,shap_r50,9,New,over,0.822717,0.158909,0.711912,0.58885,0.091848,0.139308,0.41115
split_14+2,14+2,shap_r50,9,Old,hybrid,0.764228,0.154882,0.603754,0.400697,0.095993,0.090288,0.599303
split_14+2,14+2,shap_r50,9,New,hybrid,0.846071,0.2,0.721246,0.578397,0.120903,0.100625,0.421603
split_14+2,14+2,shap_r50,9,Old_3,ensemble,0.788596,0.171324,0.664381,0.491289,0.103753,0.101542,0.508711
split_14+2,14+2,shap_r50,9,New_3,ensemble,0.859776,0.218077,0.698177,0.529617,0.137308,0.079617,0.470383
split_14+2,14+2,shap_r50,9,All_6,ensemble,0.848502,0.189636,0.729112,0.599303,0.112639,0.112964,0.400697
split_14+2,14+2,shap_r50,9,Old_under_New_under,ensemble,0.843526,0.201846,0.717984,0.571429,0.122571,0.097874,0.428571
split_14+2,14+2,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.837111,0.174377,0.763176,0.682927,0.099949,0.147145,0.317073
split_14+2,14+2,shap_r80,15,Old,under,0.768229,0.166201,0.615766,0.414634,0.10393,0.085536,0.585366
split_14+2,14+2,shap_r80,15,New,under,0.862445,0.196298,0.736617,0.609756,0.116979,0.110129,0.390244
