split,dataset,fs,n_features,ensemble,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
split_8+8,8+8,shap_r80,15,Old_3,ensemble,0.693450,0.113095,0.586287,0.397213,0.065934,0.134639,0.602787
split_8+8,8+8,shap_r80,15,New_3,ensemble,0.860128,0.211946,0.722462,0.574913,0.129921,0.092122,0.425087
split_8+8,8+8,shap_r80,15,All_6,ensemble,0.827481,0.179634,0.698261,0.547038,0.107461,0.108712,0.452962
split_8+8,8+8,shap_r80,15,Old_under_New_under,ensemble,0.815432,0.200143,0.669534,0.487805,0.125899,0.081034,0.512195
split_8+8,8+8,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.821716,0.171429,0.682230,0.522648,0.102529,0.109462,0.477352
split_9+7,9+7,no_fs,19,Old,under,0.668079,0.096751,0.461935,0.233449,0.061020,0.085952,0.766551
split_9+7,9+7,no_fs,19,New,under,0.836622,0.233589,0.668988,0.477352,0.154628,0.062443,0.522648
split_9+7,9+7,no_fs,19,Old,over,0.662176,0.091776,0.546558,0.351916,0.052769,0.151146,0.648084
split_9+7,9+7,no_fs,19,New,over,0.809206,0.174284,0.669294,0.498258,0.105613,0.100959,0.501742
split_9+7,9+7,no_fs,19,Old,hybrid,0.715616,0.113730,0.580218,0.386760,0.066667,0.129554,0.613240
split_9+7,9+7,no_fs,19,New,hybrid,0.836410,0.179684,0.732638,0.613240,0.105263,0.124719,0.386760
split_9+7,9+7,no_fs,19,Old_3,ensemble,0.707840,0.107673,0.521295,0.303136,0.065463,0.103543,0.696864
split_9+7,9+7,no_fs,19,New_3,ensemble,0.852667,0.232106,0.730821,0.581882,0.144965,0.082118,0.418118
split_9+7,9+7,no_fs,19,All_6,ensemble,0.825276,0.162637,0.675379,0.515679,0.096543,0.115465,0.484321
split_9+7,9+7,no_fs,19,Old_under_New_under,ensemble,0.807492,0.214945,0.645864,0.445993,0.141593,0.064694,0.554007
split_9+7,9+7,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.815330,0.171801,0.672550,0.505226,0.103498,0.104710,0.494774
split_9+7,9+7,mutual_info_r50,9,Old,under,0.660522,0.091752,0.542208,0.344948,0.052913,0.147728,0.655052
split_9+7,9+7,mutual_info_r50,9,New,under,0.808294,0.174658,0.689051,0.533101,0.104437,0.109379,0.466899
split_9+7,9+7,mutual_info_r50,9,Old,over,0.644401,0.096976,0.549716,0.351916,0.056236,0.141309,0.648084
split_9+7,9+7,mutual_info_r50,9,New,over,0.785522,0.125835,0.707103,0.623693,0.069977,0.198333,0.376307
split_9+7,9+7,mutual_info_r50,9,Old,hybrid,0.678258,0.097095,0.601061,0.442509,0.054530,0.183576,0.557491
split_9+7,9+7,mutual_info_r50,9,New,hybrid,0.830484,0.177096,0.684016,0.522648,0.106610,0.104794,0.477352
split_9+7,9+7,mutual_info_r50,9,Old_3,ensemble,0.678946,0.110114,0.534817,0.320557,0.066474,0.107712,0.679443
split_9+7,9+7,mutual_info_r50,9,New_3,ensemble,0.831593,0.157018,0.727580,0.623693,0.089814,0.151230,0.376307
split_9+7,9+7,mutual_info_r50,9,All_6,ensemble,0.803497,0.158859,0.688934,0.543554,0.093023,0.126803,0.456446
split_9+7,9+7,mutual_info_r50,9,Old_under_New_under,ensemble,0.790717,0.182067,0.650536,0.463415,0.113288,0.086786,0.536585
split_9+7,9+7,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.797229,0.140572,0.699031,0.581882,0.079943,0.160233,0.418118
split_9+7,9+7,mutual_info_r80,15,Old,under,0.662210,0.096288,0.506511,0.289199,0.057759,0.112880,0.710801
split_9+7,9+7,mutual_info_r80,15,New,under,0.851304,0.244833,0.707133,0.536585,0.158599,0.068112,0.463415
split_9+7,9+7,mutual_info_r80,15,Old,over,0.656175,0.085863,0.538269,0.344948,0.049034,0.160067,0.655052
split_9+7,9+7,mutual_info_r80,15,New,over,0.812556,0.172473,0.684500,0.526132,0.103142,0.109462,0.473868
split_9+7,9+7,mutual_info_r80,15,Old,hybrid,0.709751,0.101354,0.583636,0.404181,0.057942,0.157232,0.595819
split_9+7,9+7,mutual_info_r80,15,New,hybrid,0.847493,0.191090,0.713074,0.567944,0.114870,0.104710,0.432056
split_9+7,9+7,mutual_info_r80,15,Old_3,ensemble,0.702268,0.102345,0.541166,0.334495,0.060415,0.124469,0.665505
split_9+7,9+7,mutual_info_r80,15,New_3,ensemble,0.859582,0.201084,0.723415,0.581882,0.121543,0.100625,0.418118
split_9+7,9+7,mutual_info_r80,15,All_6,ensemble,0.830697,0.193991,0.607139,0.393728,0.128702,0.063777,0.606272
split_9+7,9+7,mutual_info_r80,15,Old_under_New_under,ensemble,0.818283,0.202513,0.663612,0.477352,0.128518,0.077449,0.522648
split_9+7,9+7,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.824378,0.171171,0.685991,0.529617,0.102082,0.111463,0.470383
split_9+7,9+7,shap_r50,9,Old,under,0.684377,0.114152,0.484632,0.254355,0.073589,0.076615,0.745645
split_9+7,9+7,shap_r50,9,New,under,0.864880,0.217135,0.725612,0.578397,0.133655,0.089704,0.421603
split_9+7,9+7,shap_r50,9,Old,over,0.642595,0.091422,0.499195,0.282230,0.054545,0.117049,0.717770
split_9+7,9+7,shap_r50,9,New,over,0.807593,0.173088,0.692338,0.540070,0.103059,0.112464,0.459930
split_9+7,9+7,shap_r50,9,Old,hybrid,0.676248,0.105737,0.537941,0.327526,0.063045,0.116465,0.672474
split_9+7,9+7,shap_r50,9,New,hybrid,0.856339,0.197701,0.731643,0.599303,0.118376,0.106794,0.400697
split_9+7,9+7,shap_r50,9,Old_3,ensemble,0.683929,0.109049,0.539310,0.327526,0.065414,0.111963,0.672474
split_9+7,9+7,shap_r50,9,New_3,ensemble,0.865655,0.214943,0.763413,0.651568,0.128699,0.105544,0.348432
split_9+7,9+7,shap_r50,9,All_6,ensemble,0.828173,0.185933,0.690514,0.529617,0.112760,0.099708,0.470383
split_9+7,9+7,shap_r50,9,Old_under_New_under,ensemble,0.837624,0.189006,0.693327,0.533101,0.114865,0.098291,0.466899
split_9+7,9+7,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.816857,0.153523,0.732042,0.637631,0.087268,0.159566,0.362369
split_9+7,9+7,shap_r80,15,Old,under,0.677450,0.104545,0.470209,0.240418,0.066796,0.080367,0.759582
split_9+7,9+7,shap_r80,15,New,under,0.858873,0.206543,0.713454,0.560976,0.126572,0.092622,0.439024
split_9+7,9+7,shap_r80,15,Old,over,0.665769,0.087404,0.578396,0.414634,0.048851,0.193164,0.585366
split_9+7,9+7,shap_r80,15,New,over,0.820340,0.192678,0.688366,0.522648,0.118110,0.093372,0.477352
split_9+7,9+7,shap_r80,15,Old,hybrid,0.734679,0.128958,0.588824,0.390244,0.077241,0.111546,0.609756
split_9+7,9+7,shap_r80,15,New,hybrid,0.853511,0.229098,0.743503,0.606272,0.141234,0.088203,0.393728
split_9+7,9+7,shap_r80,15,Old_3,ensemble,0.723038,0.115913,0.587669,0.397213,0.067857,0.130554,0.602787
split_9+7,9+7,shap_r80,15,New_3,ensemble,0.869470,0.201754,0.754188,0.641115,0.119714,0.112797,0.358885
split_9+7,9+7,shap_r80,15,All_6,ensemble,0.840216,0.176667,0.701050,0.554007,0.105089,0.112880,0.445993
split_9+7,9+7,shap_r80,15,Old_under_New_under,ensemble,0.819601,0.195667,0.668562,0.487805,0.122378,0.083702,0.512195
split_9+7,9+7,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.833858,0.182992,0.723292,0.592334,0.108211,0.116799,0.407666
split_10+6,10+6,no_fs,19,Old,under,0.731805,0.126768,0.607326,0.421603,0.074599,0.125135,0.578397
split_10+6,10+6,no_fs,19,New,under,0.849344,0.201595,0.741820,0.616725,0.120490,0.107712,0.383275
split_10+6,10+6,no_fs,19,Old,over,0.712485,0.105445,0.597977,0.425087,0.060187,0.158816,0.574913
split_10+6,10+6,no_fs,19,New,over,0.809391,0.178404,0.649644,0.463415,0.110465,0.089287,0.536585
split_10+6,10+6,no_fs,19,Old,hybrid,0.762398,0.131369,0.578305,0.372822,0.079732,0.102960,0.627178
split_10+6,10+6,no_fs,19,New,hybrid,0.837558,0.222054,0.688616,0.512195,0.141755,0.074198,0.487805
split_10+6,10+6,no_fs,19,Old_3,ensemble,0.766889,0.143056,0.572249,0.358885,0.089332,0.087536,0.641115
split_10+6,10+6,no_fs,19,New_3,ensemble,0.858114,0.231405,0.704821,0.536585,0.147510,0.074198,0.463415
split_10+6,10+6,no_fs,19,All_6,ensemble,0.843123,0.189140,0.697263,0.540070,0.114645,0.099792,0.459930
split_10+6,10+6,no_fs,19,Old_under_New_under,ensemble,0.828296,0.211566,0.692751,0.522648,0.132626,0.081784,0.477352
split_10+6,10+6,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.833150,0.175182,0.716917,0.585366,0.103004,0.121967,0.414634
split_10+6,10+6,mutual_info_r50,9,Old,under,0.714344,0.114072,0.571629,0.372822,0.067338,0.123551,0.627178
split_10+6,10+6,mutual_info_r50,9,New,under,0.838542,0.206107,0.715272,0.564460,0.126070,0.093622,0.435540
split_10+6,10+6,mutual_info_r50,9,Old,over,0.712038,0.103383,0.621804,0.473868,0.058020,0.184077,0.526132
split_10+6,10+6,mutual_info_r50,9,New,over,0.811862,0.189519,0.650064,0.459930,0.119349,0.081201,0.540070
split_10+6,10+6,mutual_info_r50,9,Old,hybrid,0.740185,0.122780,0.605530,0.421603,0.071853,0.130304,0.578397
split_10+6,10+6,mutual_info_r50,9,New,hybrid,0.847468,0.172249,0.736421,0.627178,0.099834,0.135306,0.372822
split_10+6,10+6,mutual_info_r50,9,Old_3,ensemble,0.743971,0.122929,0.592979,0.400697,0.072601,0.122468,0.599303
split_10+6,10+6,mutual_info_r50,9,New_3,ensemble,0.853967,0.252613,0.689252,0.505226,0.168409,0.059692,0.494774
split_10+6,10+6,mutual_info_r50,9,All_6,ensemble,0.834163,0.198925,0.685864,0.515679,0.123231,0.087787,0.484321
split_10+6,10+6,mutual_info_r50,9,Old_under_New_under,ensemble,0.819794,0.216606,0.693788,0.522648,0.136612,0.079033,0.477352
split_10+6,10+6,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.827490,0.140865,0.744346,0.686411,0.078486,0.192830,0.313589
split_10+6,10+6,mutual_info_r80,15,Old,under,0.733836,0.127915,0.550743,0.334495,0.079077,0.093206,0.665505
split_10+6,10+6,mutual_info_r80,15,New,under,0.828719,0.228707,0.685576,0.505226,0.147808,0.069696,0.494774
split_10+6,10+6,mutual_info_r80,15,Old,over,0.709746,0.107469,0.552825,0.348432,0.063532,0.122885,0.651568
split_10+6,10+6,mutual_info_r80,15,New,over,0.805371,0.166667,0.688218,0.536585,0.098655,0.117299,0.463415
split_10+6,10+6,mutual_info_r80,15,Old,hybrid,0.756089,0.127229,0.629630,0.459930,0.073826,0.138058,0.540070
split_10+6,10+6,mutual_info_r80,15,New,hybrid,0.852240,0.157458,0.784993,0.759582,0.087832,0.188745,0.240418
split_10+6,10+6,mutual_info_r80,15,Old_3,ensemble,0.761180,0.122900,0.619656,0.445993,0.071269,0.139058,0.554007
split_10+6,10+6,mutual_info_r80,15,New_3,ensemble,0.861243,0.184601,0.762992,0.672474,0.106984,0.134306,0.327526
split_10+6,10+6,mutual_info_r80,15,All_6,ensemble,0.840230,0.179072,0.714732,0.578397,0.105935,0.116799,0.421603
split_10+6,10+6,mutual_info_r80,15,Old_under_New_under,ensemble,0.817497,0.212097,0.661068,0.470383,0.136917,0.070946,0.529617
split_10+6,10+6,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.834505,0.170586,0.743911,0.644599,0.098300,0.141476,0.355401
split_10+6,10+6,shap_r50,9,Old,under,0.746072,0.151858,0.551476,0.327526,0.098843,0.071446,0.672474
split_10+6,10+6,shap_r50,9,New,under,0.864690,0.238206,0.706025,0.536585,0.153082,0.071030,0.463415
split_10+6,10+6,shap_r50,9,Old,over,0.706656,0.122137,0.586138,0.390244,0.072398,0.119633,0.609756
split_10+6,10+6,shap_r50,9,New,over,0.830852,0.201767,0.663463,0.477352,0.127918,0.077866,0.522648
split_10+6,10+6,shap_r50,9,Old,hybrid,0.746820,0.131476,0.602914,0.411150,0.078249,0.115882,0.588850
split_10+6,10+6,shap_r50,9,New,hybrid,0.859983,0.190779,0.743593,0.627178,0.112500,0.118383,0.372822
split_10+6,10+6,shap_r50,9,Old_3,ensemble,0.756026,0.140487,0.625366,0.442509,0.083498,0.116215,0.557491
split_10+6,10+6,shap_r50,9,New_3,ensemble,0.871035,0.219420,0.741222,0.606272,0.133949,0.093789,0.393728
split_10+6,10+6,shap_r50,9,All_6,ensemble,0.852463,0.198385,0.731847,0.599303,0.118867,0.106294,0.400697
split_10+6,10+6,shap_r50,9,Old_under_New_under,ensemble,0.852747,0.203586,0.740619,0.613240,0.122053,0.105544,0.386760
split_10+6,10+6,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.841721,0.179264,0.747694,0.644599,0.104108,0.132722,0.355401
split_10+6,10+6,shap_r80,15,Old,under,0.739244,0.120571,0.589806,0.397213,0.071072,0.124218,0.602787
split_10+6,10+6,shap_r80,15,New,under,0.848165,0.187182,0.749139,0.641115,0.109589,0.124635,0.358885
split_10+6,10+6,shap_r80,15,Old,over,0.711000,0.096343,0.617289,0.477352,0.053578,0.201751,0.522648
split_10+6,10+6,shap_r80,15,New,over,0.811271,0.174182,0.665213,0.491289,0.105856,0.099291,0.508711
split_10+6,10+6,shap_r80,15,Old,hybrid,0.770884,0.137673,0.628365,0.449477,0.081285,0.121551,0.550523
split_10+6,10+6,shap_r80,15,New,hybrid,0.835389,0.185243,0.736429,0.616725,0.108990,0.120634,0.383275
split_10+6,10+6,shap_r80,15,Old_3,ensemble,0.766553,0.142494,0.593365,0.390244,0.087160,0.097791,0.609756
split_10+6,10+6,shap_r80,15,New_3,ensemble,0.855301,0.200343,0.737858,0.609756,0.119863,0.107128,0.390244
split_10+6,10+6,shap_r80,15,All_6,ensemble,0.838475,0.189616,0.721869,0.585366,0.113131,0.109796,0.414634
split_10+6,10+6,shap_r80,15,Old_under_New_under,ensemble,0.834861,0.178632,0.699826,0.550523,0.106613,0.110379,0.449477
split_10+6,10+6,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.832933,0.165617,0.739950,0.641115,0.095090,0.145977,0.358885
split_11+5,11+5,no_fs,19,Old,under,0.758013,0.138539,0.587554,0.383275,0.084550,0.099291,0.616725
split_11+5,11+5,no_fs,19,New,under,0.847310,0.186571,0.745518,0.634146,0.109375,0.123551,0.365854
split_11+5,11+5,no_fs,19,Old,over,0.706307,0.104645,0.567016,0.372822,0.060865,0.137641,0.627178
split_11+5,11+5,no_fs,19,New,over,0.819465,0.180202,0.688849,0.529617,0.108571,0.104043,0.470383
split_11+5,11+5,no_fs,19,Old,hybrid,0.754350,0.128449,0.636005,0.470383,0.074380,0.140058,0.529617
split_11+5,11+5,no_fs,19,New,hybrid,0.828603,0.218016,0.727728,0.581882,0.134137,0.089871,0.418118
split_11+5,11+5,no_fs,19,Old_3,ensemble,0.773349,0.140292,0.621124,0.435540,0.083612,0.114214,0.564460
split_11+5,11+5,no_fs,19,New_3,ensemble,0.854838,0.186162,0.753782,0.651568,0.108595,0.127970,0.348432
split_11+5,11+5,no_fs,19,All_6,ensemble,0.839389,0.186356,0.720821,0.585366,0.110818,0.112380,0.414634
split_11+5,11+5,no_fs,19,Old_under_New_under,ensemble,0.835401,0.215686,0.678999,0.498258,0.137632,0.074698,0.501742
split_11+5,11+5,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.821604,0.164948,0.726506,0.613240,0.095290,0.139308,0.386760
split_11+5,11+5,mutual_info_r50,9,Old,under,0.743267,0.150160,0.551129,0.327526,0.097409,0.072614,0.672474
split_11+5,11+5,mutual_info_r50,9,New,under,0.865030,0.198236,0.764926,0.665505,0.116463,0.120800,0.334495
split_11+5,11+5,mutual_info_r50,9,Old,over,0.692738,0.109397,0.590508,0.407666,0.063175,0.144644,0.592334
split_11+5,11+5,mutual_info_r50,9,New,over,0.832248,0.169540,0.730224,0.616725,0.098279,0.135390,0.383275
split_11+5,11+5,mutual_info_r50,9,Old,hybrid,0.757407,0.138715,0.614203,0.425087,0.082880,0.112547,0.574913
split_11+5,11+5,mutual_info_r50,9,New,hybrid,0.862419,0.169218,0.781422,0.731707,0.095672,0.165486,0.268293
split_11+5,11+5,mutual_info_r50,9,Old_3,ensemble,0.757660,0.122449,0.638372,0.480836,0.070158,0.152480,0.519164
split_11+5,11+5,mutual_info_r50,9,New_3,ensemble,0.871874,0.234654,0.699209,0.526132,0.151000,0.070779,0.473868
split_11+5,11+5,mutual_info_r50,9,All_6,ensemble,0.853527,0.187643,0.713891,0.571429,0.112252,0.108128,0.428571
split_11+5,11+5,mutual_info_r50,9,Old_under_New_under,ensemble,0.842954,0.205254,0.726418,0.585366,0.124444,0.098541,0.414634
split_11+5,11+5,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.847413,0.168675,0.738142,0.634146,0.097274,0.140809,0.365854
split_11+5,11+5,mutual_info_r80,15,Old,under,0.711071,0.117123,0.537310,0.320557,0.071651,0.099375,0.679443
split_11+5,11+5,mutual_info_r80,15,New,under,0.855696,0.194286,0.726969,0.592334,0.116200,0.107795,0.407666
split_11+5,11+5,mutual_info_r80,15,Old,over,0.709998,0.107984,0.538879,0.327526,0.064649,0.113381,0.672474
split_11+5,11+5,mutual_info_r80,15,New,over,0.812018,0.160610,0.729400,0.623693,0.092173,0.146978,0.376307
split_11+5,11+5,mutual_info_r80,15,Old,hybrid,0.744757,0.135035,0.623209,0.442509,0.079674,0.122301,0.557491
split_11+5,11+5,mutual_info_r80,15,New,hybrid,0.843522,0.181428,0.720957,0.588850,0.107234,0.117299,0.411150
split_11+5,11+5,mutual_info_r80,15,Old_3,ensemble,0.751151,0.118178,0.622887,0.456446,0.067876,0.149979,0.543554
split_11+5,11+5,mutual_info_r80,15,New_3,ensemble,0.860432,0.189203,0.749888,0.641115,0.110977,0.122885,0.358885
split_11+5,11+5,mutual_info_r80,15,All_6,ensemble,0.835332,0.174962,0.727352,0.606272,0.102233,0.127386,0.393728
split_11+5,11+5,mutual_info_r80,15,Old_under_New_under,ensemble,0.813381,0.162564,0.723737,0.609756,0.093783,0.140975,0.390244
split_11+5,11+5,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.820738,0.138670,0.738504,0.675958,0.077260,0.193164,0.324042
split_11+5,11+5,shap_r50,9,Old,under,0.740748,0.138242,0.543246,0.320557,0.088123,0.079366,0.679443
split_11+5,11+5,shap_r50,9,New,under,0.840585,0.177690,0.738690,0.627178,0.103508,0.129971,0.372822
split_11+5,11+5,shap_r50,9,Old,over,0.720168,0.098765,0.624402,0.487805,0.054945,0.200750,0.512195
split_11+5,11+5,shap_r50,9,New,over,0.819388,0.169171,0.685315,0.529617,0.100662,0.113214,0.470383
split_11+5,11+5,shap_r50,9,Old,hybrid,0.759849,0.135699,0.629568,0.452962,0.079804,0.124969,0.547038
split_11+5,11+5,shap_r50,9,New,hybrid,0.837868,0.194884,0.708485,0.557491,0.118081,0.099625,0.442509
split_11+5,11+5,shap_r50,9,Old_3,ensemble,0.762895,0.143374,0.562436,0.344948,0.090494,0.082951,0.655052
split_11+5,11+5,shap_r50,9,New_3,ensemble,0.854800,0.201765,0.710320,0.557491,0.123172,0.094956,0.442509
split_11+5,11+5,shap_r50,9,All_6,ensemble,0.840992,0.153846,0.735338,0.644599,0.087347,0.161150,0.355401
split_11+5,11+5,shap_r50,9,Old_under_New_under,ensemble,0.833711,0.194743,0.714136,0.567944,0.117520,0.102043,0.432056
split_11+5,11+5,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.830592,0.184196,0.709094,0.564460,0.110054,0.109212,0.435540
split_11+5,11+5,shap_r80,15,Old,under,0.754291,0.142199,0.583990,0.376307,0.087662,0.093706,0.623693
split_11+5,11+5,shap_r80,15,New,under,0.854597,0.196987,0.727784,0.592334,0.118138,0.105794,0.407666
split_11+5,11+5,shap_r80,15,Old,over,0.706468,0.109792,0.578270,0.386760,0.063977,0.135390,0.613240
split_11+5,11+5,shap_r80,15,New,over,0.822409,0.170591,0.706235,0.567944,0.100369,0.121801,0.432056
split_11+5,11+5,shap_r80,15,Old,hybrid,0.756109,0.126539,0.660383,0.519164,0.072050,0.159983,0.480836
split_11+5,11+5,shap_r80,15,New,hybrid,0.839035,0.170720,0.722192,0.599303,0.099537,0.129721,0.400697
split_11+5,11+5,shap_r80,15,Old_3,ensemble,0.766629,0.144048,0.613917,0.421603,0.086863,0.106044,0.578397
split_11+5,11+5,shap_r80,15,New_3,ensemble,0.856899,0.198430,0.740849,0.616725,0.118236,0.110046,0.383275
split_11+5,11+5,shap_r80,15,All_6,ensemble,0.839000,0.159200,0.735122,0.637631,0.090954,0.152480,0.362369
split_11+5,11+5,shap_r80,15,Old_under_New_under,ensemble,0.837924,0.182784,0.726778,0.599303,0.107837,0.118633,0.400697
split_11+5,11+5,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.823071,0.163832,0.737469,0.637631,0.093991,0.147061,0.362369
split_12+4,12+4,no_fs,19,Old,under,0.742473,0.154789,0.570099,0.351916,0.099214,0.076449,0.648084
split_12+4,12+4,no_fs,19,New,under,0.849566,0.192785,0.728320,0.595819,0.114997,0.109712,0.404181
split_12+4,12+4,no_fs,19,Old,over,0.722458,0.112926,0.600517,0.421603,0.065194,0.144644,0.578397
split_12+4,12+4,no_fs,19,New,over,0.808077,0.172535,0.676731,0.512195,0.103740,0.105877,0.487805
split_12+4,12+4,no_fs,19,Old,hybrid,0.778616,0.134113,0.664728,0.519164,0.077003,0.148895,0.480836
split_12+4,12+4,no_fs,19,New,hybrid,0.838368,0.184665,0.725655,0.595819,0.109265,0.116215,0.404181
split_12+4,12+4,no_fs,19,Old_3,ensemble,0.776321,0.134241,0.644558,0.480836,0.078010,0.135973,0.519164
split_12+4,12+4,no_fs,19,New_3,ensemble,0.851662,0.192163,0.742331,0.623693,0.113579,0.116465,0.376307
split_12+4,12+4,no_fs,19,All_6,ensemble,0.838307,0.193143,0.724794,0.588850,0.115516,0.107878,0.411150
split_12+4,12+4,no_fs,19,Old_under_New_under,ensemble,0.819544,0.189857,0.679594,0.508711,0.116707,0.092122,0.491289
split_12+4,12+4,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.829640,0.160868,0.727893,0.620209,0.092420,0.145727,0.379791
split_12+4,12+4,mutual_info_r50,9,Old,under,0.754125,0.157635,0.597490,0.390244,0.098765,0.085202,0.609756
split_12+4,12+4,mutual_info_r50,9,New,under,0.853135,0.184848,0.746567,0.637631,0.108092,0.125886,0.362369
split_12+4,12+4,mutual_info_r50,9,Old,over,0.711997,0.123206,0.566152,0.358885,0.074368,0.106878,0.641115
split_12+4,12+4,mutual_info_r50,9,New,over,0.823430,0.164684,0.733005,0.627178,0.094787,0.143310,0.372822
split_12+4,12+4,mutual_info_r50,9,Old,hybrid,0.762827,0.123615,0.651620,0.505226,0.070423,0.159566,0.494774
split_12+4,12+4,mutual_info_r50,9,New,hybrid,0.846582,0.172359,0.708701,0.571429,0.101485,0.121050,0.428571
split_12+4,12+4,mutual_info_r50,9,Old_3,ensemble,0.763979,0.132848,0.658678,0.508711,0.076400,0.147145,0.491289
split_12+4,12+4,mutual_info_r50,9,New_3,ensemble,0.864796,0.195260,0.732704,0.602787,0.116498,0.109379,0.397213
split_12+4,12+4,mutual_info_r50,9,All_6,ensemble,0.848330,0.171400,0.722469,0.599303,0.100000,0.129054,0.400697
split_12+4,12+4,mutual_info_r50,9,Old_under_New_under,ensemble,0.839954,0.178811,0.727093,0.602787,0.104976,0.122968,0.397213
split_12+4,12+4,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.838373,0.151807,0.740247,0.658537,0.085792,0.167903,0.341463
split_12+4,12+4,mutual_info_r80,15,Old,under,0.759507,0.137744,0.624303,0.442509,0.081567,0.119216,0.557491
split_12+4,12+4,mutual_info_r80,15,New,under,0.856663,0.157450,0.767150,0.714286,0.088476,0.176073,0.285714
split_12+4,12+4,mutual_info_r80,15,Old,over,0.715271,0.108949,0.579944,0.390244,0.063313,0.138141,0.609756
split_12+4,12+4,mutual_info_r80,15,New,over,0.819394,0.152724,0.723689,0.620209,0.087084,0.155565,0.379791
split_12+4,12+4,mutual_info_r80,15,Old,hybrid,0.776566,0.151743,0.593650,0.386760,0.094388,0.088787,0.613240
split_12+4,12+4,mutual_info_r80,15,New,hybrid,0.839435,0.180236,0.732847,0.613240,0.105642,0.124218,0.386760
split_12+4,12+4,mutual_info_r80,15,Old_3,ensemble,0.781093,0.154754,0.610541,0.411150,0.095315,0.093372,0.588850
split_12+4,12+4,mutual_info_r80,15,New_3,ensemble,0.860234,0.195248,0.760514,0.658537,0.114615,0.121717,0.341463
split_12+4,12+4,mutual_info_r80,15,All_6,ensemble,0.850137,0.221691,0.671482,0.484321,0.143744,0.069029,0.515679
split_12+4,12+4,mutual_info_r80,15,Old_under_New_under,ensemble,0.845207,0.184482,0.723803,0.592334,0.109254,0.115548,0.407666
split_12+4,12+4,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.832676,0.183099,0.721535,0.588850,0.108403,0.115882,0.411150
split_12+4,12+4,shap_r50,9,Old,under,0.752806,0.139228,0.644909,0.477352,0.081499,0.128720,0.522648
split_12+4,12+4,shap_r50,9,New,under,0.857689,0.164197,0.771292,0.714286,0.092760,0.167153,0.285714
split_12+4,12+4,shap_r50,9,Old,over,0.710111,0.145363,0.603309,0.404181,0.088617,0.099458,0.595819
split_12+4,12+4,shap_r50,9,New,over,0.823867,0.175055,0.702358,0.557491,0.103829,0.115131,0.442509
split_12+4,12+4,shap_r50,9,Old,hybrid,0.760247,0.133877,0.597273,0.400697,0.080363,0.109712,0.599303
split_12+4,12+4,shap_r50,9,New,hybrid,0.855034,0.222865,0.703200,0.536585,0.140639,0.078449,0.463415
split_12+4,12+4,shap_r50,9,Old_3,ensemble,0.762356,0.162625,0.603378,0.397213,0.102242,0.083451,0.602787
split_12+4,12+4,shap_r50,9,New_3,ensemble,0.865283,0.227011,0.712081,0.550523,0.142986,0.078950,0.449477
split_12+4,12+4,shap_r50,9,All_6,ensemble,0.843181,0.184367,0.725553,0.595819,0.109056,0.116465,0.404181
split_12+4,12+4,shap_r50,9,Old_under_New_under,ensemble,0.834919,0.204212,0.710941,0.557491,0.125000,0.093372,0.442509
split_12+4,12+4,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.837753,0.157077,0.740257,0.651568,0.089303,0.158983,0.348432
split_12+4,12+4,shap_r80,15,Old,under,0.757284,0.133333,0.592639,0.393728,0.080256,0.107962,0.606272
split_12+4,12+4,shap_r80,15,New,under,0.852197,0.174766,0.763363,0.682927,0.100204,0.146728,0.317073
split_12+4,12+4,shap_r80,15,Old,over,0.742471,0.120699,0.589862,0.397213,0.071161,0.124052,0.602787
split_12+4,12+4,shap_r80,15,New,over,0.806512,0.165612,0.668603,0.501742,0.099174,0.109045,0.498258
split_12+4,12+4,shap_r80,15,Old,hybrid,0.770692,0.157333,0.611242,0.411150,0.097279,0.091288,0.588850
split_12+4,12+4,shap_r80,15,New,hybrid,0.843626,0.199407,0.724804,0.585366,0.120172,0.102543,0.414634
split_12+4,12+4,shap_r80,15,Old_3,ensemble,0.779419,0.155141,0.634626,0.449477,0.093750,0.103960,0.550523
split_12+4,12+4,shap_r80,15,New_3,ensemble,0.850985,0.187404,0.747527,0.637631,0.109844,0.123635,0.362369
