split,dataset,fs,n_features,ensemble,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
split_2+14,2+14,no_fs,19,New,hybrid,0.820502,0.173238,0.672989,0.505226,0.104542,0.103543,0.494774
split_2+14,2+14,no_fs,19,Old_3,ensemble,0.611501,0.066122,0.491805,0.296167,0.037215,0.183326,0.703833
split_2+14,2+14,no_fs,19,New_3,ensemble,0.833463,0.184597,0.699794,0.547038,0.111033,0.104794,0.452962
split_2+14,2+14,no_fs,19,All_6,ensemble,0.797637,0.132976,0.664109,0.519164,0.076254,0.150479,0.480836
split_2+14,2+14,no_fs,19,Old_under_New_under,ensemble,0.793452,0.156682,0.649613,0.473868,0.093858,0.109462,0.526132
split_2+14,2+14,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.784584,0.129202,0.612529,0.428571,0.076067,0.124552,0.571429
split_3+13,3+13,no_fs,19,Old,under,0.560213,0.046003,0.350666,0.139373,0.027548,0.117716,0.860627
split_3+13,3+13,no_fs,19,New,under,0.816263,0.193115,0.611833,0.400697,0.127212,0.065777,0.599303
split_3+13,3+13,no_fs,19,Old,over,0.575457,0.049594,0.410482,0.202091,0.028265,0.166236,0.797909
split_3+13,3+13,no_fs,19,New,over,0.78458,0.132098,0.688931,0.571429,0.074681,0.169404,0.428571
split_3+13,3+13,no_fs,19,Old,hybrid,0.60666,0.061258,0.531735,0.38676,0.033263,0.268945,0.61324
split_3+13,3+13,no_fs,19,New,hybrid,0.818584,0.185118,0.692236,0.533101,0.112006,0.101125,0.466899
split_3+13,3+13,no_fs,19,Old_3,ensemble,0.595915,0.056138,0.476263,0.289199,0.031086,0.215673,0.710801
split_3+13,3+13,no_fs,19,New_3,ensemble,0.835293,0.18171,0.689298,0.529617,0.109668,0.102876,0.470383
split_3+13,3+13,no_fs,19,All_6,ensemble,0.785574,0.12781,0.654104,0.505226,0.073158,0.153147,0.494774
split_3+13,3+13,no_fs,19,Old_under_New_under,ensemble,0.783223,0.137828,0.543147,0.320557,0.087786,0.0797,0.679443
split_3+13,3+13,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.772588,0.130605,0.664533,0.522648,0.074627,0.155065,0.477352
split_4+12,4+12,no_fs,19,Old,under,0.578354,0.057372,0.392167,0.174216,0.034341,0.117216,0.825784
split_4+12,4+12,no_fs,19,New,under,0.843976,0.208412,0.723482,0.578397,0.127106,0.09504,0.421603
split_4+12,4+12,no_fs,19,Old,over,0.573694,0.054886,0.436606,0.229965,0.031161,0.171071,0.770035
split_4+12,4+12,no_fs,19,New,over,0.793382,0.169195,0.671736,0.505226,0.101612,0.106878,0.494774
split_4+12,4+12,no_fs,19,Old,hybrid,0.609421,0.066366,0.483171,0.28223,0.037604,0.172822,0.71777
split_4+12,4+12,no_fs,19,New,hybrid,0.830832,0.189235,0.71992,0.581882,0.112991,0.109296,0.418118
split_4+12,4+12,no_fs,19,Old_3,ensemble,0.602254,0.064306,0.452262,0.240418,0.037117,0.149229,0.759582
split_4+12,4+12,no_fs,19,New_3,ensemble,0.850406,0.17469,0.730681,0.61324,0.101852,0.129387,0.38676
split_4+12,4+12,no_fs,19,All_6,ensemble,0.802306,0.146372,0.603616,0.404181,0.089368,0.098541,0.595819
split_4+12,4+12,no_fs,19,Old_under_New_under,ensemble,0.815728,0.159126,0.683514,0.533101,0.093521,0.123635,0.466899
split_4+12,4+12,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.782548,0.132004,0.645358,0.484321,0.076416,0.140058,0.515679
split_5+11,5+11,no_fs,19,Old,under,0.594771,0.079084,0.479991,0.264808,0.046483,0.129971,0.735192
split_5+11,5+11,no_fs,19,New,under,0.821197,0.190835,0.691855,0.529617,0.116386,0.096207,0.470383
split_5+11,5+11,no_fs,19,Old,over,0.619589,0.07428,0.487051,0.278746,0.042849,0.148979,0.721254
split_5+11,5+11,no_fs,19,New,over,0.792022,0.174614,0.642246,0.452962,0.108153,0.089371,0.547038
split_5+11,5+11,no_fs,19,Old,hybrid,0.626303,0.077811,0.515011,0.317073,0.044347,0.163485,0.682927
split_5+11,5+11,no_fs,19,New,hybrid,0.834018,0.176471,0.727942,0.606272,0.103264,0.125969,0.393728
split_5+11,5+11,no_fs,19,Old_3,ensemble,0.633563,0.081308,0.519816,0.320557,0.046559,0.157065,0.679443
split_5+11,5+11,no_fs,19,New_3,ensemble,0.844489,0.183342,0.732256,0.609756,0.107891,0.120634,0.390244
split_5+11,5+11,no_fs,19,All_6,ensemble,0.804416,0.149031,0.673779,0.522648,0.086906,0.131388,0.477352
split_5+11,5+11,no_fs,19,Old_under_New_under,ensemble,0.790179,0.167003,0.627193,0.432056,0.103506,0.089537,0.567944
split_5+11,5+11,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.790173,0.141593,0.673946,0.529617,0.08172,0.142393,0.470383
split_6+10,6+10,no_fs,19,Old,under,0.593489,0.071841,0.418738,0.195122,0.044025,0.101376,0.804878
split_6+10,6+10,no_fs,19,New,under,0.855665,0.230769,0.657367,0.45993,0.154026,0.060442,0.54007
split_6+10,6+10,no_fs,19,Old,over,0.603406,0.067192,0.483901,0.28223,0.038136,0.170321,0.71777
split_6+10,6+10,no_fs,19,New,over,0.803808,0.184064,0.684077,0.519164,0.111862,0.098624,0.480836
split_6+10,6+10,no_fs,19,Old,hybrid,0.636922,0.074988,0.47757,0.264808,0.043678,0.138724,0.735192
split_6+10,6+10,no_fs,19,New,hybrid,0.835468,0.202899,0.712536,0.560976,0.123846,0.094956,0.439024
split_6+10,6+10,no_fs,19,Old_3,ensemble,0.63167,0.07836,0.449225,0.226481,0.047376,0.108962,0.773519
split_6+10,6+10,no_fs,19,New_3,ensemble,0.857742,0.188235,0.749531,0.641115,0.110312,0.123718,0.358885
split_6+10,6+10,no_fs,19,All_6,ensemble,0.812901,0.159046,0.616202,0.418118,0.0982,0.091872,0.581882
split_6+10,6+10,no_fs,19,Old_under_New_under,ensemble,0.818149,0.181435,0.641701,0.449477,0.113656,0.083868,0.550523
split_6+10,6+10,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.797089,0.138344,0.624539,0.442509,0.081988,0.118549,0.557491
split_7+9,7+9,no_fs,19,Old,under,0.611416,0.094987,0.476102,0.250871,0.058584,0.096457,0.749129
split_7+9,7+9,no_fs,19,New,under,0.848279,0.213811,0.715189,0.560976,0.132075,0.088203,0.439024
split_7+9,7+9,no_fs,19,Old,over,0.631436,0.077802,0.551009,0.379791,0.04334,0.200584,0.620209
split_7+9,7+9,no_fs,19,New,over,0.791811,0.160668,0.685972,0.536585,0.094479,0.123051,0.463415
split_7+9,7+9,no_fs,19,Old,hybrid,0.658024,0.083183,0.521126,0.320557,0.047792,0.152814,0.679443
split_7+9,7+9,no_fs,19,New,hybrid,0.840192,0.166065,0.740167,0.641115,0.095386,0.145477,0.358885
split_7+9,7+9,no_fs,19,Old_3,ensemble,0.658057,0.088143,0.505201,0.292683,0.051884,0.12797,0.707317
split_7+9,7+9,no_fs,19,New_3,ensemble,0.85528,0.204082,0.729816,0.592334,0.123278,0.100792,0.407666
split_7+9,7+9,no_fs,19,All_6,ensemble,0.818851,0.165848,0.650454,0.470383,0.100671,0.100542,0.529617
split_7+9,7+9,no_fs,19,Old_under_New_under,ensemble,0.814109,0.167866,0.661314,0.487805,0.101376,0.10346,0.512195
split_7+9,7+9,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.803472,0.155286,0.65912,0.491289,0.092217,0.115715,0.508711
split_8+8,8+8,no_fs,19,Old,under,0.643759,0.082015,0.465244,0.243902,0.049296,0.112547,0.756098
split_8+8,8+8,no_fs,19,New,under,0.843779,0.217976,0.702214,0.536585,0.136767,0.081034,0.463415
split_8+8,8+8,no_fs,19,Old,over,0.63266,0.073348,0.531508,0.351916,0.04094,0.197249,0.648084
split_8+8,8+8,no_fs,19,New,over,0.805333,0.164456,0.689274,0.54007,0.096996,0.1203,0.45993
split_8+8,8+8,no_fs,19,Old,hybrid,0.698133,0.099117,0.550915,0.351916,0.057681,0.137557,0.648084
split_8+8,8+8,no_fs,19,New,hybrid,0.832584,0.212474,0.70305,0.54007,0.132253,0.084785,0.45993
split_8+8,8+8,no_fs,19,Old_3,ensemble,0.68523,0.09465,0.527953,0.320557,0.055522,0.130471,0.679443
split_8+8,8+8,no_fs,19,New_3,ensemble,0.851475,0.192102,0.74405,0.627178,0.113422,0.117299,0.372822
split_8+8,8+8,no_fs,19,All_6,ensemble,0.822611,0.167359,0.663178,0.491289,0.100858,0.104794,0.508711
split_8+8,8+8,no_fs,19,Old_under_New_under,ensemble,0.816272,0.172374,0.684468,0.526132,0.103072,0.109546,0.473868
split_8+8,8+8,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.807631,0.152406,0.712112,0.595819,0.087379,0.148895,0.404181
split_9+7,9+7,no_fs,19,Old,under,0.668079,0.096751,0.461935,0.233449,0.06102,0.085952,0.766551
split_9+7,9+7,no_fs,19,New,under,0.836622,0.233589,0.668988,0.477352,0.154628,0.062443,0.522648
split_9+7,9+7,no_fs,19,Old,over,0.662176,0.091776,0.546558,0.351916,0.052769,0.151146,0.648084
split_9+7,9+7,no_fs,19,New,over,0.809206,0.174284,0.669294,0.498258,0.105613,0.100959,0.501742
split_9+7,9+7,no_fs,19,Old,hybrid,0.715616,0.11373,0.580218,0.38676,0.066667,0.129554,0.61324
split_9+7,9+7,no_fs,19,New,hybrid,0.83641,0.179684,0.732638,0.61324,0.105263,0.124719,0.38676
split_9+7,9+7,no_fs,19,Old_3,ensemble,0.70784,0.107673,0.521295,0.303136,0.065463,0.103543,0.696864
split_9+7,9+7,no_fs,19,New_3,ensemble,0.852667,0.232106,0.730821,0.581882,0.144965,0.082118,0.418118
split_9+7,9+7,no_fs,19,All_6,ensemble,0.825276,0.162637,0.675379,0.515679,0.096543,0.115465,0.484321
split_9+7,9+7,no_fs,19,Old_under_New_under,ensemble,0.807492,0.214945,0.645864,0.445993,0.141593,0.064694,0.554007
split_9+7,9+7,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.81533,0.171801,0.67255,0.505226,0.103498,0.10471,0.494774
split_10+6,10+6,no_fs,19,Old,under,0.731805,0.126768,0.607326,0.421603,0.074599,0.125135,0.578397
split_10+6,10+6,no_fs,19,New,under,0.849344,0.201595,0.74182,0.616725,0.12049,0.107712,0.383275
split_10+6,10+6,no_fs,19,Old,over,0.712485,0.105445,0.597977,0.425087,0.060187,0.158816,0.574913
split_10+6,10+6,no_fs,19,New,over,0.809391,0.178404,0.649644,0.463415,0.110465,0.089287,0.536585
split_10+6,10+6,no_fs,19,Old,hybrid,0.762398,0.131369,0.578305,0.372822,0.079732,0.10296,0.627178
split_10+6,10+6,no_fs,19,New,hybrid,0.837558,0.222054,0.688616,0.512195,0.141755,0.074198,0.487805
split_10+6,10+6,no_fs,19,Old_3,ensemble,0.766889,0.143056,0.572249,0.358885,0.089332,0.087536,0.641115
split_10+6,10+6,no_fs,19,New_3,ensemble,0.858114,0.231405,0.704821,0.536585,0.14751,0.074198,0.463415
split_10+6,10+6,no_fs,19,All_6,ensemble,0.843123,0.18914,0.697263,0.54007,0.114645,0.099792,0.45993
split_10+6,10+6,no_fs,19,Old_under_New_under,ensemble,0.828296,0.211566,0.692751,0.522648,0.132626,0.081784,0.477352
split_10+6,10+6,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.83315,0.175182,0.716917,0.585366,0.103004,0.121967,0.414634
split_11+5,11+5,no_fs,19,Old,under,0.758013,0.138539,0.587554,0.383275,0.08455,0.099291,0.616725
split_11+5,11+5,no_fs,19,New,under,0.84731,0.186571,0.745518,0.634146,0.109375,0.123551,0.365854
split_11+5,11+5,no_fs,19,Old,over,0.706307,0.104645,0.567016,0.372822,0.060865,0.137641,0.627178
split_11+5,11+5,no_fs,19,New,over,0.819465,0.180202,0.688849,0.529617,0.108571,0.104043,0.470383
split_11+5,11+5,no_fs,19,Old,hybrid,0.75435,0.128449,0.636005,0.470383,0.07438,0.140058,0.529617
split_11+5,11+5,no_fs,19,New,hybrid,0.828603,0.218016,0.727728,0.581882,0.134137,0.089871,0.418118
split_11+5,11+5,no_fs,19,Old_3,ensemble,0.773349,0.140292,0.621124,0.43554,0.083612,0.114214,0.56446
split_11+5,11+5,no_fs,19,New_3,ensemble,0.854838,0.186162,0.753782,0.651568,0.108595,0.12797,0.348432
split_11+5,11+5,no_fs,19,All_6,ensemble,0.839389,0.186356,0.720821,0.585366,0.110818,0.11238,0.414634
split_11+5,11+5,no_fs,19,Old_under_New_under,ensemble,0.835401,0.215686,0.678999,0.498258,0.137632,0.074698,0.501742
split_11+5,11+5,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.821604,0.164948,0.726506,0.61324,0.09529,0.139308,0.38676
split_12+4,12+4,no_fs,19,Old,under,0.742473,0.154789,0.570099,0.351916,0.099214,0.076449,0.648084
split_12+4,12+4,no_fs,19,New,under,0.849566,0.192785,0.72832,0.595819,0.114997,0.109712,0.404181
split_12+4,12+4,no_fs,19,Old,over,0.722458,0.112926,0.600517,0.421603,0.065194,0.144644,0.578397
split_12+4,12+4,no_fs,19,New,over,0.808077,0.172535,0.676731,0.512195,0.10374,0.105877,0.487805
split_12+4,12+4,no_fs,19,Old,hybrid,0.778616,0.134113,0.664728,0.519164,0.077003,0.148895,0.480836
split_12+4,12+4,no_fs,19,New,hybrid,0.838368,0.184665,0.725655,0.595819,0.109265,0.116215,0.404181
split_12+4,12+4,no_fs,19,Old_3,ensemble,0.776321,0.134241,0.644558,0.480836,0.07801,0.135973,0.519164
split_12+4,12+4,no_fs,19,New_3,ensemble,0.851662,0.192163,0.742331,0.623693,0.113579,0.116465,0.376307
split_12+4,12+4,no_fs,19,All_6,ensemble,0.838307,0.193143,0.724794,0.58885,0.115516,0.107878,0.41115
split_12+4,12+4,no_fs,19,Old_under_New_under,ensemble,0.819544,0.189857,0.679594,0.508711,0.116707,0.092122,0.491289
split_12+4,12+4,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.82964,0.160868,0.727893,0.620209,0.09242,0.145727,0.379791
split_13+3,13+3,no_fs,19,Old,under,0.780664,0.151134,0.613964,0.418118,0.092237,0.098458,0.581882
split_13+3,13+3,no_fs,19,New,under,0.856262,0.187789,0.74767,0.637631,0.110108,0.123301,0.362369
split_13+3,13+3,no_fs,19,Old,over,0.745288,0.126456,0.592272,0.397213,0.075198,0.116882,0.602787
split_13+3,13+3,no_fs,19,New,over,0.808098,0.16874,0.692706,0.543554,0.099872,0.117216,0.456446
split_13+3,13+3,no_fs,19,Old,hybrid,0.787173,0.134279,0.685404,0.560976,0.076267,0.162568,0.439024
split_13+3,13+3,no_fs,19,New,hybrid,0.840215,0.184127,0.730784,0.606272,0.108546,0.119133,0.393728
split_13+3,13+3,no_fs,19,Old_3,ensemble,0.798737,0.148194,0.615261,0.421603,0.089896,0.102126,0.578397
split_13+3,13+3,no_fs,19,New_3,ensemble,0.860564,0.202082,0.719936,0.574913,0.122585,0.098458,0.425087
split_13+3,13+3,no_fs,19,All_6,ensemble,0.84835,0.162692,0.749503,0.665505,0.092673,0.155898,0.334495
split_13+3,13+3,no_fs,19,Old_under_New_under,ensemble,0.839822,0.201131,0.710156,0.557491,0.122699,0.095373,0.442509
split_13+3,13+3,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.835823,0.188119,0.726818,0.595819,0.111692,0.113381,0.404181
split_14+2,14+2,no_fs,19,Old,under,0.794557,0.188139,0.55186,0.320557,0.13314,0.049937,0.679443
split_14+2,14+2,no_fs,19,New,under,0.845041,0.222371,0.726807,0.578397,0.137645,0.086703,0.421603
split_14+2,14+2,no_fs,19,Old,over,0.737781,0.108928,0.661666,0.550523,0.060444,0.204752,0.449477
split_14+2,14+2,no_fs,19,New,over,0.818055,0.146419,0.730866,0.644599,0.082589,0.171321,0.355401
split_14+2,14+2,no_fs,19,Old,hybrid,0.79381,0.164627,0.676079,0.515679,0.097948,0.113631,0.484321
split_14+2,14+2,no_fs,19,New,hybrid,0.835277,0.153028,0.737941,0.651568,0.086694,0.164235,0.348432
split_14+2,14+2,no_fs,19,Old_3,ensemble,0.804509,0.177091,0.63408,0.439024,0.110915,0.084202,0.560976
split_14+2,14+2,no_fs,19,New_3,ensemble,0.852638,0.178376,0.73727,0.623693,0.10407,0.12847,0.376307
split_14+2,14+2,no_fs,19,All_6,ensemble,0.841766,0.172093,0.744597,0.644599,0.099302,0.139892,0.355401
split_14+2,14+2,no_fs,19,Old_under_New_under,ensemble,0.83484,0.229422,0.654901,0.456446,0.153216,0.060358,0.543554
split_14+2,14+2,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.827117,0.167128,0.735789,0.630662,0.096328,0.141559,0.369338
split_15+1,15+1,no_fs,19,Old,under,0.800873,0.189873,0.656634,0.470383,0.118943,0.083368,0.529617
split_15+1,15+1,no_fs,19,New,under,0.843132,0.209131,0.675614,0.494774,0.132586,0.077449,0.505226
split_15+1,15+1,no_fs,19,Old,over,0.753053,0.121395,0.643175,0.491289,0.069253,0.157982,0.508711
split_15+1,15+1,no_fs,19,New,over,0.798838,0.173367,0.658829,0.480836,0.105747,0.097291,0.519164
split_15+1,15+1,no_fs,19,Old,hybrid,0.797952,0.14481,0.658848,0.498258,0.084716,0.128804,0.501742
split_15+1,15+1,no_fs,19,New,hybrid,0.823959,0.15677,0.704049,0.574913,0.090759,0.137807,0.425087
split_15+1,15+1,no_fs,19,Old_3,ensemble,0.812676,0.165955,0.652556,0.473868,0.100592,0.101376,0.526132
split_15+1,15+1,no_fs,19,New_3,ensemble,0.840035,0.152851,0.740877,0.658537,0.086459,0.166486,0.341463
split_15+1,15+1,no_fs,19,All_6,ensemble,0.84297,0.157054,0.724356,0.616725,0.089985,0.149229,0.383275
split_15+1,15+1,no_fs,19,Old_under_New_under,ensemble,0.840219,0.200717,0.725174,0.585366,0.121125,0.101626,0.414634
split_15+1,15+1,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.822636,0.14348,0.722922,0.630662,0.080948,0.171321,0.369338
